Vertex1,Vertex2,Type,Date,Text,Link,Likes,Quotes,Retweets,Comments
@BestBuy,https://twitter.com/BestBuy/status/1489675127193149440#m,Posted,"Feb 4, 2022 · 7:00 PM UTC",Let the games begin! ⛷️🏂🛷🥌⛸️,https://twitter.com/BestBuy/status/1489675127193149440#m,55,2,10,26
@BBYNews,https://twitter.com/BBYNews/status/1489626598508802051#m,Posted,"Feb 4, 2022 · 3:47 PM UTC","When the @BestBuy Teen Tech Center® in St. Louis offered a digital art class, Gabby signed up. She learned how to use digital tools, and it eventually led to her submission, “Seasons”, winning a contest with @Kaldis_Coffee! https://bby.me/gevum8 #BlackHistoryMonth",https://twitter.com/BBYNews/status/1489626598508802051#m,28,2,5,9
@BBYNews,@originaluser,Retweet,"Feb 4, 2022 · 3:47 PM UTC","When the @BestBuy Teen Tech Center® in St. Louis offered a digital art class, Gabby signed up. She learned how to use digital tools, and it eventually led to her submission, “Seasons”, winning a contest with @Kaldis_Coffee! https://bby.me/gevum8 #BlackHistoryMonth",https://twitter.com/BBYNews/status/1489626598508802051#m,,,,
@BestBuy,https://twitter.com/BestBuy/status/1489631985018540036#m,Posted,"Feb 4, 2022 · 4:08 PM UTC","It’s time to hone your skills, defeat dangerous enemies and most importantly, stay human. Dying Light 2 Stay Human is now available at Best Buy.",https://twitter.com/BestBuy/status/1489631985018540036#m,20,1,6,16
@BestBuy,https://twitter.com/BestBuy/status/1489312736873836546#m,Posted,"Feb 3, 2022 · 7:00 PM UTC",Who produced the best Halo games – Bungie or 343?,https://twitter.com/BestBuy/status/1489312736873836546#m,77,7,4,94
@BestBuy,https://twitter.com/BestBuy/status/1489267439720407044#m,Posted,"Feb 3, 2022 · 4:00 PM UTC",Picture yourself at the next winter games.,https://twitter.com/BestBuy/status/1489267439720407044#m,35,1,6,4
@BestBuy,https://twitter.com/BestBuy/status/1488952584341803010#m,Posted,"Feb 2, 2022 · 7:08 PM UTC",Happy Groundhog Day! How does a groundhog prepare for a big moment like that anyway?,https://twitter.com/BestBuy/status/1488952584341803010#m,27,1,3,11
@BestBuy,https://twitter.com/BestBuy/status/1488568449827807232#m,Posted,"Feb 1, 2022 · 5:42 PM UTC",The groundhog's coming out of hibernation tomorrow. What are you hoping for?,https://twitter.com/BestBuy/status/1488568449827807232#m,22,1,2,20
@BestBuy,https://twitter.com/BestBuy/status/1488542659178340356#m,Posted,"Feb 1, 2022 · 4:00 PM UTC",Happy Lunar New Year! Wishing you good health and prosperity in the Year of the Tiger🐅.,https://twitter.com/BestBuy/status/1488542659178340356#m,53,2,10,6
@BestBuy,https://twitter.com/BestBuy/status/1488225572232720386#m,Posted,"Jan 31, 2022 · 7:00 PM UTC","We’re looking for a new mobile game to play, any suggestions?",https://twitter.com/BestBuy/status/1488225572232720386#m,47,2,4,33
@BestBuy,https://twitter.com/BestBuy/status/1487138414365331456#m,Posted,"Jan 28, 2022 · 7:00 PM UTC",All we can say is thank goodness for light therapy lamps.,https://twitter.com/BestBuy/status/1487138414365331456#m,40,1,2,14
@BestBuy,https://twitter.com/BestBuy/status/1486776021177278464#m,Posted,"Jan 27, 2022 · 7:00 PM UTC",We are honored to be a partner of @StJude. They have helped pushed the overall childhood cancer survival rate from 20% to more than 80% and they won't stop until no child dies from cancer. Your support makes that possible. Donate today https://bby.me/9wpp3v.,https://twitter.com/BestBuy/status/1486776021177278464#m,53,2,9,3
@BestBuy,https://twitter.com/BestBuy/status/1486413630656507905#m,Posted,"Jan 26, 2022 · 7:00 PM UTC","Can’t remember what we did yesterday, but we’ll never forget the 30-lives code from Contra.",https://twitter.com/BestBuy/status/1486413630656507905#m,70,2,7,16
@BestBuy,https://twitter.com/BestBuy/status/1486051246997848065#m,Posted,"Jan 25, 2022 · 7:00 PM UTC",Age yourself with your favorite movie as a kid.,https://twitter.com/BestBuy/status/1486051246997848065#m,80,6,11,169
@BestBuy,https://twitter.com/BestBuy/status/1485688856254943232#m,Posted,"Jan 24, 2022 · 7:00 PM UTC","Since you’re such an amazing person, tag a friend and give them a compliment. #NationalComplimentDay",https://twitter.com/BestBuy/status/1485688856254943232#m,38,2,5,19
@BestBuy,https://twitter.com/BestBuy/status/1483876917828747266#m,Posted,"Jan 19, 2022 · 7:00 PM UTC","If you make a batch of bacon-wrapped jalapenos in the air fryer, just start the second batch right away. You’re not stopping.",https://twitter.com/BestBuy/status/1483876917828747266#m,56,4,7,25
@BestBuy,https://twitter.com/BestBuy/status/1483514533968629764#m,Posted,"Jan 18, 2022 · 7:00 PM UTC",Hey it’s National Thesaurus Day! We think that’s great. So… great.,https://twitter.com/BestBuy/status/1483514533968629764#m,50,1,5,19
@BestBuy,https://twitter.com/BestBuy/status/1483454141280112640#m,Posted,"Jan 18, 2022 · 3:00 PM UTC",The new year is the perfect time to upgrade to eco-friendly tech. We’ll even trade-in or recycle your old stuff.,https://twitter.com/BestBuy/status/1483454141280112640#m,28,1,3,9
@BestBuy,https://twitter.com/BestBuy/status/1482789751036030976#m,Posted,"Jan 16, 2022 · 7:00 PM UTC",Nothing better than straight-out-of-the-dryer socks.,https://twitter.com/BestBuy/status/1482789751036030976#m,73,3,6,18
@BestBuy,https://twitter.com/BestBuy/status/1482091657109680135#m,Posted,"Jan 14, 2022 · 8:46 PM UTC",Give us an older game that doesn’t get enough love.,https://twitter.com/BestBuy/status/1482091657109680135#m,109,8,10,246
@BestBuy,https://twitter.com/BestBuy/status/1481702591411200010#m,Posted,"Jan 13, 2022 · 7:00 PM UTC","FYI we sell a lot of cool boat tech. And yeah, we know it’s the middle of winter. We just like thinking about boats.",https://twitter.com/BestBuy/status/1481702591411200010#m,39,1,2,9
@BestBuy,https://twitter.com/BestBuy/status/1480977812756451328#m,Posted,"Jan 11, 2022 · 7:00 PM UTC",Did you close your rings today?,https://twitter.com/BestBuy/status/1480977812756451328#m,66,4,6,35
@BestBuy,https://twitter.com/BestBuy/status/1480615423871700992#m,Posted,"Jan 10, 2022 · 7:00 PM UTC",What’s the one piece of tech you want if you get snowed in?,https://twitter.com/BestBuy/status/1480615423871700992#m,78,7,8,119
@BestBuy,https://twitter.com/BestBuy/status/1479482964652093441#m,Posted,"Jan 7, 2022 · 4:00 PM UTC",Tell us the first song on your workout playlist.,https://twitter.com/BestBuy/status/1479482964652093441#m,53,2,4,58
@BestBuy,https://twitter.com/BestBuy/status/1479165872304394242#m,Posted,"Jan 6, 2022 · 7:00 PM UTC","Honestly, how often do you pretend like you’re not home when you see who’s out front on your doorbell cam?",https://twitter.com/BestBuy/status/1479165872304394242#m,51,2,7,22
@BestBuy,https://twitter.com/BestBuy/status/1478803490059264003#m,Posted,"Jan 5, 2022 · 7:00 PM UTC","To case or not to case, that is the new phone question.",https://twitter.com/BestBuy/status/1478803490059264003#m,42,3,2,20
@BestBuy,https://twitter.com/BestBuy/status/1478441105641418758#m,Posted,"Jan 4, 2022 · 7:00 PM UTC",Best franchise. Rank ‘em. • Call of Duty • Battlefield • Halo,https://twitter.com/BestBuy/status/1478441105641418758#m,86,6,8,100
@MKBHD,https://twitter.com/MKBHD/status/1478014997401939973#m,Posted,"Jan 3, 2022 · 2:46 PM UTC",A couple 2021 gadgets I’m starting 2022 with. Here’s the full  gadget rewind video at @BestBuy: https://bby.me/cnkgh5 #BestBuyPartner,https://twitter.com/MKBHD/status/1478014997401939973#m,4447,5,155,66
@MKBHD,@originaluser,Retweet,"Jan 3, 2022 · 2:46 PM UTC",A couple 2021 gadgets I’m starting 2022 with. Here’s the full  gadget rewind video at @BestBuy: https://bby.me/cnkgh5 #BestBuyPartner,https://twitter.com/MKBHD/status/1478014997401939973#m,,,,
@BestBuy,https://twitter.com/BestBuy/status/1477082151891832834#m,Posted,"Jan 1, 2022 · 1:00 AM UTC",Let’s ring in the new year! Then straight to bed. We have a lot of football to watch tomorrow.,https://twitter.com/BestBuy/status/1477082151891832834#m,62,1,9,30
@BestBuy,https://twitter.com/BestBuy/status/1476629159652691981#m,Posted,"Dec 30, 2021 · 7:00 PM UTC",How's the fantasy football team doing this year?,https://twitter.com/BestBuy/status/1476629159652691981#m,42,4,5,19
@MKBHD,https://twitter.com/MKBHD/status/1476196895013888008#m,Posted,"Dec 29, 2021 · 2:22 PM UTC",NEW VIDEO - Rewind: Best Gadgets of 2021! https://piped.video/n4xw2fmSCrs,https://twitter.com/MKBHD/status/1476196895013888008#m,7515,22,286,73
@MKBHD,@originaluser,Retweet,"Dec 29, 2021 · 2:22 PM UTC",NEW VIDEO - Rewind: Best Gadgets of 2021! https://piped.video/n4xw2fmSCrs,https://twitter.com/MKBHD/status/1476196895013888008#m,,,,
@BestBuy,https://twitter.com/BestBuy/status/1476283491864227840#m,Posted,"Dec 29, 2021 · 8:06 PM UTC",What was the best tech of 2021? See what earned video producer Marques Brownlee’s stamp of approval. @MKBHD x Best Buy full video: https://bby.me/6gyj5t,https://twitter.com/BestBuy/status/1476283491864227840#m,52,1,8,8
@BestBuy,https://twitter.com/BestBuy/status/1475904383845998596#m,Posted,"Dec 28, 2021 · 7:00 PM UTC",Wish there was a gaming chair that told you supportive things while you played.,https://twitter.com/BestBuy/status/1475904383845998596#m,101,2,9,30
@BestBuy,https://twitter.com/BestBuy/status/1474396989571964929#m,Posted,"Dec 24, 2021 · 3:10 PM UTC",Guess what gamers? We’ve got one last present for you. Check out our last day of deals to end our 15 days of savings for today only. Limited quantities. While supplies last.,https://twitter.com/BestBuy/status/1474396989571964929#m,39,1,3,34
@BestBuy,https://twitter.com/BestBuy/status/1474032052710215685#m,Posted,"Dec 23, 2021 · 3:00 PM UTC",Time’s almost up for our 15 days of gaming. Save up to $20 on Call of Duty: Vanguard for one day only. Minimum savings is $10.,https://twitter.com/BestBuy/status/1474032052710215685#m,31,2,6,23
@BestBuy,https://twitter.com/BestBuy/status/1473737605493583872#m,Posted,"Dec 22, 2021 · 7:30 PM UTC",Still shopping? Here's the sale you've been waiting for. https://bby.me/t3u248,https://twitter.com/BestBuy/status/1473737605493583872#m,31,0,7,28
@BestBuy,https://twitter.com/BestBuy/status/1473730063275331585#m,Posted,"Dec 22, 2021 · 7:00 PM UTC",Our gingerbread house is loading. Show us yours while we wait.,https://twitter.com/BestBuy/status/1473730063275331585#m,53,1,6,10
@BestBuy,https://twitter.com/BestBuy/status/1473711180254363648#m,Posted,"Dec 22, 2021 · 5:45 PM UTC",The perfect last-second gift may still be out there. Don't miss your chance to finish up your holiday shopping while getting a great deal.,https://twitter.com/BestBuy/status/1473711180254363648#m,28,1,5,8
@BestBuy,https://twitter.com/BestBuy/status/1473367669520748545#m,Posted,"Dec 21, 2021 · 7:00 PM UTC","It’s the thought that counts, and we think they'd still ❤️ a gift card from you.",https://twitter.com/BestBuy/status/1473367669520748545#m,43,2,6,16
@BestBuy,https://twitter.com/BestBuy/status/1473005288680615936#m,Posted,"Dec 20, 2021 · 7:00 PM UTC",Let's settle this debate. When is the CORRECT time to open gifts?,https://twitter.com/BestBuy/status/1473005288680615936#m,88,3,6,110
@BestBuy,https://twitter.com/BestBuy/status/1472990183880491008#m,Posted,"Dec 20, 2021 · 6:00 PM UTC","There's no time to lose, but still gifts to get. https://bby.me/h38d2m",https://twitter.com/BestBuy/status/1472990183880491008#m,22,0,5,10
@BestBuy,https://twitter.com/BestBuy/status/1471887929924632583#m,Posted,"Dec 17, 2021 · 5:00 PM UTC",Rock their holiday with the latest Apple AirPods.,https://twitter.com/BestBuy/status/1471887929924632583#m,22,2,12,32
@BestBuy,https://twitter.com/BestBuy/status/1471872818296070146#m,Posted,"Dec 17, 2021 · 4:00 PM UTC","Santa Claus is coming to town, but you already knew that thanks to your smart security cam.",https://twitter.com/BestBuy/status/1471872818296070146#m,49,0,12,14
@BestBuy,https://twitter.com/BestBuy/status/1471857717212024844#m,Posted,"Dec 17, 2021 · 3:00 PM UTC",The 72-Hour Flash Sale is here. Now is the time to save on great gifts.,https://twitter.com/BestBuy/status/1471857717212024844#m,21,0,8,15
@BestBuy,https://twitter.com/BestBuy/status/1471555729085452290#m,Posted,"Dec 16, 2021 · 7:00 PM UTC",Why go caroling when you can crank up the karaoke machine and serenade the whole neighborhood?,https://twitter.com/BestBuy/status/1471555729085452290#m,39,0,6,19
@BBYNews,https://twitter.com/BBYNews/status/1471158234392276996#m,Posted,"Dec 15, 2021 · 4:40 PM UTC","Still holiday shopping? From eco-friendly gadgets to ENERGY STAR tech, we have tons of sustainable gifts that will reduce energy use and help protect the environment. https://bby.me/k6j2he",https://twitter.com/BBYNews/status/1471158234392276996#m,16,0,7,11
@BBYNews,@originaluser,Retweet,"Dec 15, 2021 · 4:40 PM UTC","Still holiday shopping? From eco-friendly gadgets to ENERGY STAR tech, we have tons of sustainable gifts that will reduce energy use and help protect the environment. https://bby.me/k6j2he",https://twitter.com/BBYNews/status/1471158234392276996#m,,,,
@BestBuy,https://twitter.com/BestBuy/status/1471197137396502531#m,Posted,"Dec 15, 2021 · 7:15 PM UTC",We are honored to be a partner of @StJude. They have helped pushed the overall childhood cancer survival rate from 20% to more than 80% and they won't stop until no child dies from cancer. Your support makes that possible. Donate today https://bby.me/9wpp3v.,https://twitter.com/BestBuy/status/1471197137396502531#m,84,0,28,9
@BestBuy,https://twitter.com/BestBuy/status/1470856400574287882#m,Posted,"Dec 14, 2021 · 8:41 PM UTC",What’s the best tech gift you’ve ever received?,https://twitter.com/BestBuy/status/1470856400574287882#m,68,2,12,83
@BestBuy,https://twitter.com/BestBuy/status/1470785658704863237#m,Posted,"Dec 14, 2021 · 4:00 PM UTC",Still shopping? Here's the sale you've been waiting for.,https://twitter.com/BestBuy/status/1470785658704863237#m,30,0,3,15
@BestBuy,https://twitter.com/BestBuy/status/1470510910334713861#m,Posted,"Dec 13, 2021 · 9:48 PM UTC",Prices that'll knock your stockings off.,https://twitter.com/BestBuy/status/1470510910334713861#m,31,0,5,24
@BestBuy,https://twitter.com/BestBuy/status/1470468569947201541#m,Posted,"Dec 13, 2021 · 7:00 PM UTC","Geek Squad Agents are like Santa’s little helpers, but for your tech.",https://twitter.com/BestBuy/status/1470468569947201541#m,48,0,7,17
@BestBuy,https://twitter.com/BestBuy/status/1469381405151055874#m,Posted,"Dec 10, 2021 · 7:00 PM UTC","When the weather outside is frightful, stay in and escape with a virtual reality headset.",https://twitter.com/BestBuy/status/1469381405151055874#m,56,0,10,31
@BestBuy,https://twitter.com/BestBuy/status/1469336107984855040#m,Posted,"Dec 10, 2021 · 4:00 PM UTC",The Sonos Move is back in stock and it's ready to get festive.,https://twitter.com/BestBuy/status/1469336107984855040#m,30,0,6,13
@BestBuy,https://twitter.com/BestBuy/status/1469071861820579841#m,Posted,"Dec 9, 2021 · 10:30 PM UTC",We've got something for everyone.,https://twitter.com/BestBuy/status/1469071861820579841#m,41,1,6,38
@BestBuy,https://twitter.com/BestBuy/status/1469053978789007365#m,Posted,"Dec 9, 2021 · 9:18 PM UTC","Our 15 days of gaming starts now. Come back each day, now through 12/23 to find our lowest price of the season on select video games and accessories, for one day only.",https://twitter.com/BestBuy/status/1469053978789007365#m,65,1,12,16
@BestBuy,https://twitter.com/BestBuy/status/1469019013510479872#m,Posted,"Dec 9, 2021 · 7:00 PM UTC",Name a holiday song you’re not already tired of.,https://twitter.com/BestBuy/status/1469019013510479872#m,38,1,6,54
@BestBuy,https://twitter.com/BestBuy/status/1468679274538446855#m,Posted,"Dec 8, 2021 · 8:30 PM UTC",We love tech. You love pets. Show us your pets with your tech.,https://twitter.com/BestBuy/status/1468679274538446855#m,61,0,6,29
@BestBuy,https://twitter.com/BestBuy/status/1468596226291429379#m,Posted,"Dec 8, 2021 · 3:00 PM UTC",Master Chief has returned. Halo Infinite now available at Best Buy. Get a free SteelBook while supplies last.,https://twitter.com/BestBuy/status/1468596226291429379#m,65,0,16,27
